row_id,mechanisms
375115,Variable Set-up
375216,Hexagon Grid
375223,Action Points
375223,Dice Rolling
375223,Hand Management
375223,Interrupts
375223,Role Playing
375223,Set Collection
375223,Take That
375223,Turn Order: Progressive
375223,Variable Player Powers
375333,Action Points
375333,Chit-Pull System
375333,"Deck, Bag, and Pool Building"
375333,Dice Rolling
375333,Events
375333,Line of Sight
375333,Measurement Movement
375333,Scenario / Mission / Campaign Game
375333,Solo / Solitaire Game
375333,Variable Player Powers
375366,Action Points
375366,Cooperative Game
375366,Dice Rolling
375366,Scenario / Mission / Campaign Game
375366,Variable Player Powers
375374,Card Play Conflict Resolution
375374,Cooperative Game
375374,Deck Construction
375374,Dice Rolling
375374,Die Icon Resolution
375374,Solo / Solitaire Game
375413,
375414,Deck Construction
375414,Grid Movement
375517,
375564,Roll / Spin and Move
375613,Area Majority / Influence
375613,Catch the Leader
375613,Dice Rolling
375613,Random Production
375613,Tile Placement
375613,Trading
375657,
375747,
375755,
375769,Area Majority / Influence
375769,Catch the Leader
375769,Dice Rolling
375769,Layering
375769,Random Production
375769,Tile Placement
375769,Trading
375783,Hand Management
375783,Open Drafting
375783,Set Collection
375783,Take That
375783,Tile Placement
375783,Variable Player Powers
375824,Open Drafting
375824,Pattern Building
375824,Point to Point Movement
375824,Rondel
375824,Set Collection
375934,Hand Management
375934,Move Through Deck
375934,Solo / Solitaire Game
375989,Action Queue
375989,Catch the Leader
375989,Modular Board
375989,Programmed Movement
375989,Race
375989,Real-Time
375989,Variable Player Powers
376030,
376180,
376385,
376428,Action Points
376428,Cooperative Game
376428,Dice Rolling
376428,Scenario / Mission / Campaign Game
376428,Solo / Solitaire Game
376428,Variable Player Powers
376480,Closed Drafting
376480,Simultaneous Action Selection
376480,Square Grid
376480,Tile Placement
376665,Grid Movement
376665,Pick-up and Deliver
376665,Point to Point Movement
376665,Set Collection
376665,Square Grid
376665,Trading
376868,
376889,Action Points
376889,Cooperative Game
376937,
377055,Cooperative Game
377056,
377199,
377511,Area Majority / Influence
377534,Cooperative Game
377534,Dice Rolling
377534,Solo / Solitaire Game
377591,Take That
377715,Area Majority / Influence
377715,Closed Drafting
377715,Pattern Building
377718,Cooperative Game
377718,Dice Rolling
377718,Paper-and-Pencil
377718,Solo / Solitaire Game
377909,Hand Management
377909,Set Collection
377909,Solo / Solitaire Game
377971,"Deck, Bag, and Pool Building"
377971,Delayed Purchase
377971,Grid Movement
377971,Hand Management
377971,Hexagon Grid
377971,Modular Board
377971,Open Drafting
377971,Race
377971,Sudden Death Ending
377971,Take That
377971,Variable Player Powers
377990,Action Points
377990,Action Queue
377990,Area Movement
377990,Cooperative Game
377990,Dice Rolling
377990,Line of Sight
377990,Player Elimination
377990,Scenario / Mission / Campaign Game
377990,Solo / Solitaire Game
377990,Team-Based Game
377990,Variable Phase Order
377990,Variable Player Powers
377990,Variable Set-up
378146,Set Collection
378146,Worker Placement with Dice Workers
378146,"Worker Placement, Different Worker Types"
378175,Deck Construction
378291,Solo / Solitaire Game
378291,Variable Player Powers
378347,Area Majority / Influence
378347,Auction / Bidding
378347,Auction: Once Around
378347,Cooperative Game
378347,Trick-taking
378469,
378470,
378481,Dice Rolling
378481,Hexagon Grid
378500,Campaign / Battle Card Driven
378500,Cooperative Game
378500,Dice Rolling
378500,Events
378500,Finale Ending
378500,Grid Movement
378500,Hexagon Grid
378500,Narrative Choice / Paragraph
378500,Push Your Luck
378500,Role Playing
378500,Scenario / Mission / Campaign Game
378500,Stat Check Resolution
378500,Storytelling
378715,Auction / Bidding
378715,Catch the Leader
378715,Connections
378715,Loans
378715,Network and Route Building
378715,Selection Order Bid
378715,Tile Placement
378715,Turn Order: Auction
378739,"Deck, Bag, and Pool Building"
378739,Delayed Purchase
378739,Hand Management
378839,Hand Management
378839,Open Drafting
378839,Set Collection
378839,Simultaneous Action Selection
378839,Variable Player Powers
378877,Area Majority / Influence
378877,Solo / Solitaire Game
378877,Tile Placement
378887,"Deck, Bag, and Pool Building"
378887,Delayed Purchase
378887,Hand Management
378887,Solo / Solitaire Game
378887,Take That
378887,Team-Based Game
378890,Alliances
378890,Bribery
378890,Dice Rolling
378890,Hand Management
378890,Income
378890,Interrupts
378890,Negotiation
378890,Push Your Luck
378890,Take That
378890,Trading
378890,Variable Player Powers
378979,Worker Placement
378981,Worker Placement
379334,Open Drafting
379334,Take That
379358,End Game Bonuses
379358,"Worker Placement, Different Worker Types"
379578,Hand Management
379578,Hexagon Grid
379578,Solo / Solitaire Game
379578,Variable Player Powers
379642,
379786,Solo / Solitaire Game
379806,Bingo
379806,Connections
379806,Dice Rolling
379806,Line Drawing
379806,Network and Route Building
379806,Paper-and-Pencil
379806,Simultaneous Action Selection
379806,Solo / Solitaire Game
379901,Hand Management
379907,Cooperative Game
379907,Scenario / Mission / Campaign Game
379962,Cooperative Game
379962,Critical Hits and Failures
379962,Square Grid
379962,Team-Based Game
379963,Cooperative Game
379963,Critical Hits and Failures
379963,Square Grid
379963,Team-Based Game
380299,Closed Drafting
380299,Hand Management
380404,End Game Bonuses
380404,Income
380404,Set Collection
380404,Worker Placement
380541,
380542,
380645,Area Movement
380645,Card Play Conflict Resolution
380645,Command Cards
380645,Deck Construction
380645,Grid Movement
380645,Hand Management
380645,Hexagon Grid
380645,Move Through Deck
380645,Variable Set-up
380707,Area Majority / Influence
380707,Dice Rolling
380707,Hexagon Grid
380707,Map Addition
380707,Modular Board
380707,Variable Phase Order
380917,Action Retrieval
380917,"Deck, Bag, and Pool Building"
380917,End Game Bonuses
380917,Hand Management
380917,Hidden Victory Points
380917,Movement Points
380917,Set Collection
380917,Variable Set-up
380939,
381095,Solo / Solitaire Game
381132,Action Retrieval
381132,Area Majority / Influence
381132,Campaign / Battle Card Driven
381132,Dice Rolling
381132,Grid Movement
381132,Hand Management
381132,King of the Hill
381132,Simultaneous Action Selection
381132,Variable Player Powers
381137,"Deck, Bag, and Pool Building"
381137,Grid Movement
381137,Hand Management
381137,Hexagon Grid
381137,Modular Board
381137,Open Drafting
381137,Race
381242,Auction / Bidding
381242,Point to Point Movement
381242,Set Collection
381242,Track Movement
381242,Variable Set-up
381242,Victory Points as a Resource
381284,Cooperative Game
381284,Pattern Building
381284,Push Your Luck
381284,Real-Time
381284,Solo / Solitaire Game
381284,Variable Player Powers
381334,Cooperative Game
381334,"Deck, Bag, and Pool Building"
381334,Scenario / Mission / Campaign Game
381423,Hand Management
381423,Open Drafting
381423,Set Collection
381423,Take That
381423,Tile Placement
381423,Variable Player Powers
381446,"Deck, Bag, and Pool Building"
381446,Delayed Purchase
381446,Grid Movement
381446,Hand Management
381446,Hexagon Grid
381446,Modular Board
381446,Open Drafting
381446,Race
381446,Sudden Death Ending
381590,End Game Bonuses
381590,Events
381590,Finale Ending
381590,Hand Management
381590,Move Through Deck
381590,Set Collection
381590,Take That
381603,Alliances
381605,Grid Movement
381605,Hexagon Grid
381605,Modular Board
381626,Dice Rolling
381626,Flicking
381626,Hexagon Grid
381626,Trading
381715,Area Movement
381715,Rondel
381715,Set Collection
381715,Solo / Solitaire Game
381715,Tile Placement
381715,Track Movement
381715,Variable Player Powers
381715,Variable Set-up
381715,Worker Placement with Dice Workers
381730,Area Majority / Influence
381730,Closed Drafting
381730,Hand Management
381753,Income
381753,Set Collection
381753,Tile Placement
381753,Worker Placement
381820,Solo / Solitaire Game
381821,Solo / Solitaire Game
381853,Dice Rolling
381853,Line Drawing
381853,Paper-and-Pencil
381993,Hand Management
381993,Set Collection
381993,Take That
382069,Dice Rolling
382069,End Game Bonuses
382069,Open Drafting
382126,Cooperative Game
382126,"Deck, Bag, and Pool Building"
382126,Solo / Solitaire Game
382126,Variable Phase Order
382126,Variable Player Powers
382126,Variable Set-up
382190,Contracts
382190,End Game Bonuses
382190,Hand Management
382190,Income
382190,Open Drafting
382190,Set Collection
382190,Worker Placement
382310,
382311,
382315,Action Retrieval
382315,Auction: Dutch
382315,Contracts
382315,"Deck, Bag, and Pool Building"
382315,Hand Management
382315,Increase Value of Unchosen Resources
382315,Open Drafting
382315,Set Collection
382350,Cooperative Game
382350,"Deck, Bag, and Pool Building"
382350,Open Drafting
382350,Scenario / Mission / Campaign Game
382350,Solo / Solitaire Game
382350,Variable Player Powers
382350,Worker Placement
382410,Hidden Roles
382509,
382510,Cooperative Game
382907,Action Points
382907,Open Drafting
382907,Pattern Building
382907,Tile Placement
382927,Cooperative Game
382927,Dice Rolling
382927,Grid Movement
382927,Modular Board
382927,Movement Points
382927,Role Playing
382927,Scenario / Mission / Campaign Game
382927,Solo / Solitaire Game
382927,Variable Player Powers
383009,Real-Time
383009,Set Collection
383009,Take That
383037,Advantage Token
383037,Campaign / Battle Card Driven
383037,Grid Movement
383037,Hexagon Grid
383037,Line of Sight
383037,Simulation
383037,Variable Phase Order
383054,Hand Management
383054,Solo / Solitaire Game
383055,Hand Management
383055,Solo / Solitaire Game
383122,End Game Bonuses
383122,Set Collection
383173,Cooperative Game
383173,Dice Rolling
383173,Hexagon Grid
383173,Modular Board
383173,Scenario / Mission / Campaign Game
383173,Tech Trees / Tech Tracks
383173,Variable Set-up
383195,
383196,
383197,Area Majority / Influence
383197,Dice Rolling
383197,Open Drafting
383197,Worker Placement with Dice Workers
383300,Communication Limits
383300,Cooperative Game
383300,Deduction
383300,Hexagon Grid
383300,Tile Placement
383418,
383476,Cooperative Game
383477,Cooperative Game
383477,Grid Coverage
383477,Grid Movement
383477,Three Dimensional Movement
383477,Variable Player Powers
383522,Hand Management
383522,Memory
383522,Programmed Movement
383522,Solo / Solitaire Game
383591,Contracts
383591,Ownership
383591,Point to Point Movement
383591,Set Collection
383591,Turn Order: Stat-Based
383591,Variable Set-up
383591,Worker Placement
383633,Card Play Conflict Resolution
383633,Cooperative Game
383633,Deck Construction
383633,Dice Rolling
383633,Die Icon Resolution
383818,Campaign / Battle Card Driven
383818,Cooperative Game
383818,Deck Construction
383818,Hand Management
383818,Scenario / Mission / Campaign Game
383818,Variable Player Powers
383818,Variable Set-up
385276,
385318,End Game Bonuses
385318,Hexagon Grid
385318,Open Drafting
385318,Pattern Building
385318,Scenario / Mission / Campaign Game
385318,Solo / Solitaire Game
385318,Tile Placement
385318,Variable Set-up
385318,Victory Points as a Resource
385411,
385420,Map Addition
385420,Set Collection
385420,Turn Order: Time Track
385420,Variable Set-up
385619,Cooperative Game
385623,Campaign / Battle Card Driven
385623,Cooperative Game
385653,Cooperative Game
385685,
385760,Action Retrieval
385760,"Deck, Bag, and Pool Building"
385760,Hand Management
385760,Hexagon Grid
385760,Move Through Deck
385760,Network and Route Building
385760,Once-Per-Game Abilities
385760,Open Drafting
385760,Solo / Solitaire Game
385760,Worker Placement
386007,Dice Rolling
386007,Take That
386066,Cooperative Game
386066,"Deck, Bag, and Pool Building"
386066,Solo / Solitaire Game
386287,Cooperative Game
386287,Deck Construction
386287,Dice Rolling
386287,Events
386287,Hand Management
386287,Multiple Maps
386287,Pattern Building
386287,Scenario / Mission / Campaign Game
386287,Solo / Solitaire Game
386287,Trading
386287,Variable Player Powers
386300,Cooperative Game
386300,Dice Rolling
386300,Events
386300,Hand Management
386300,Multiple Maps
386300,Pattern Building
386300,Scenario / Mission / Campaign Game
386300,Solo / Solitaire Game
386300,Trading
386300,Variable Player Powers
386305,Hand Management
386305,Hexagon Grid
386305,Player Elimination
386305,Tile Placement
386305,Variable Player Powers
386349,
386543,Cooperative Game
386580,
386835,Solo / Solitaire Game
386892,Cooperative Game
386892,Hand Management
386892,Modular Board
386892,Solo / Solitaire Game
386892,Variable Player Powers
386959,Cooperative Game
386959,Hand Management
386959,Solo / Solitaire Game
386959,Variable Player Powers
387144,Hand Management
387144,Open Drafting
387358,Simultaneous Action Selection
387358,Variable Player Powers
387369,Area Majority / Influence
387369,Enclosure
387369,Hand Management
387369,Matching
387369,Tile Placement
387401,Action Points
387401,Area Movement
387401,Map Addition
387401,Point to Point Movement
387401,Set Collection
387401,Solo / Solitaire Game
387401,Turn Order: Claim Action
387401,Worker Placement
387479,Variable Player Powers
387481,
387482,Tile Placement
387482,Worker Placement
387809,Hand Management
387809,Open Drafting
387809,Tile Placement
388170,Action Points
388170,Area Movement
388170,Map Addition
388170,Point to Point Movement
388170,Set Collection
388170,Solo / Solitaire Game
388170,Turn Order: Claim Action
388170,Worker Placement
388330,Cooperative Game
388330,Hand Management
388330,Solo / Solitaire Game
388330,Variable Player Powers
388374,Action Points
388374,Area Movement
388374,Cooperative Game
388379,
388470,Campaign / Battle Card Driven
388470,Card Play Conflict Resolution
388470,Cooperative Game
388470,Hand Management
388470,Solo / Solitaire Game
388550,Action Points
388550,Deck Construction
388550,Hand Management
388550,Open Drafting
388550,Race
388550,Solo / Solitaire Game
388550,Variable Player Powers
388565,Area Majority / Influence
388565,"Deck, Bag, and Pool Building"
388565,Hand Management
388565,Team-Based Game
388565,Variable Player Powers
388566,End Game Bonuses
388566,Grid Coverage
388566,Pattern Building
388566,Solo / Solitaire Game
388568,"Deck, Bag, and Pool Building"
388568,Dice Rolling
388568,Push Your Luck
388569,Dice Rolling
388682,Area Majority / Influence
388682,End Game Bonuses
388682,Hand Management
388682,Open Drafting
388682,Solo / Solitaire Game
388682,Variable Player Powers
388682,Worker Placement
388690,Hand Management
388690,Simulation
388690,Take That
388742,Modular Board
389120,Map Addition
389120,Point to Point Movement
389384,Modular Board
389384,Network and Route Building
389384,Pick-up and Deliver
389384,Tile Placement
389384,Worker Placement
390022,Hand Management
390022,Open Drafting
390472,Hand Management
390472,Open Drafting
390472,Set Collection
390472,Take That
390472,Tile Placement
390472,Variable Player Powers
390482,Action / Event
390482,Dice Rolling
390482,Income
390482,Sudden Death Ending
390482,Variable Player Powers
390721,Cooperative Game
390721,Tile Placement
391180,Dice Rolling
391180,Push Your Luck
391217,Hand Management
391217,Take That
391217,Variable Player Powers
391288,Area Movement
391288,Dice Rolling
391288,Open Drafting
391288,Pick-up and Deliver
391288,Solo / Solitaire Game
391288,Take That
391288,Trading
391288,Variable Player Powers
391675,Cooperative Game
391675,Hand Management
391675,Solo / Solitaire Game
391675,Variable Player Powers
391720,Modular Board
391720,Network and Route Building
391720,Pick-up and Deliver
391733,Contracts
391733,Hand Management
391733,Open Drafting
391733,Set Collection
391733,Solo / Solitaire Game
391913,Commodity Speculation
391913,Contracts
391913,Market
391913,Network and Route Building
391913,Solo / Solitaire Game
391913,Turn Order: Pass Order
391913,Variable Player Powers
391983,Hand Management
391983,Set Collection
392094,Hand Management
392094,Open Drafting
392094,Set Collection
392094,Tile Placement
392094,Variable Player Powers
392094,Worker Placement
392143,Area Majority / Influence
392143,"Deck, Bag, and Pool Building"
392143,Hand Management
392143,Rondel
392143,Tech Trees / Tech Tracks
392143,Worker Placement with Dice Workers
392144,Action Points
392144,Command Cards
392144,"Deck, Bag, and Pool Building"
392144,Delayed Purchase
392144,Hand Management
392144,Income
392144,Interrupts
392144,Market
392144,Open Drafting
392144,Tags
392144,Take That
392200,Action Points
392200,Area Movement
392200,Dice Rolling
392200,Hexagon Grid
392200,Player Elimination
392472,Advantage Token
392472,End Game Bonuses
392472,Events
392472,Grid Movement
392472,Map Addition
392472,Modular Board
392472,Multiple Maps
392472,Point to Point Movement
392472,Set Collection
392472,Solo / Solitaire Game
392472,Turn Order: Claim Action
392472,"Worker Placement, Different Worker Types"
392622,Card Play Conflict Resolution
392622,"Deck, Bag, and Pool Building"
392622,Open Drafting
392622,Race
392622,Turn Order: Progressive
392622,Variable Player Powers
392622,Worker Placement
392653,Auction / Bidding
392653,Auction: Fixed Placement
392653,Auction: Multiple Lot
392844,Worker Placement
393411,
393428,"Deck, Bag, and Pool Building"
393428,Open Drafting
393428,Variable Player Powers
393509,Multiple Maps
393509,Open Drafting
393509,Tile Placement
393509,Track Movement
393509,Variable Set-up
393531,Automatic Resource Growth
393531,Highest-Lowest Scoring
393531,Income
393531,Set Collection
393531,Solo / Solitaire Game
393531,Turn Order: Claim Action
393531,Turn Order: Progressive
393531,Worker Placement
393922,Enclosure
393922,Hand Management
393922,Open Drafting
393922,Worker Placement
393999,Worker Placement
394005,Worker Placement
394010,Worker Placement
394138,Automatic Resource Growth
394138,Cooperative Game
394138,Deck Construction
394138,Events
394138,Hand Management
394138,Scenario / Mission / Campaign Game
394138,Solo / Solitaire Game
394138,Variable Player Powers
394138,Variable Set-up
394194,Card Play Conflict Resolution
394194,Hand Management
394194,Open Drafting
394194,Secret Unit Deployment
394194,Variable Player Powers
394723,Dice Rolling
394723,Hand Management
394723,Modular Board
394723,Network and Route Building
394723,Trading
394739,Dice Rolling
394739,Hand Management
394739,Open Drafting
394895,Deck Construction
394895,Dice Rolling
394895,Grid Movement
394896,Deck Construction
394896,Dice Rolling
394896,Grid Movement
395137,
395143,Action Points
395143,Cooperative Game
395143,Dice Rolling
395143,Events
395143,Hexagon Grid
395143,Push Your Luck
395143,Solo / Solitaire Game
395143,Variable Player Powers
395318,
395583,Pattern Recognition
395583,Real-Time
395583,Speed Matching
395698,Betting and Bluffing
395698,Hand Management
395698,Take That
395698,Team-Based Game
395822,Hand Management
395822,Set Collection
395822,Take That
395850,Worker Placement
395858,Worker Placement
396302,Area Majority / Influence
396302,Cooperative Game
396302,Hexagon Grid
396302,Map Addition
396302,Modular Board
396302,Scenario / Mission / Campaign Game
396302,Tile Placement
396302,Variable Set-up
396446,Variable Player Powers
396545,Hand Management
396545,Melding and Splaying
396545,Open Drafting
396545,Push Your Luck
396545,Score-and-Reset Game
396545,Set Collection
396545,Sudden Death Ending
396549,Hand Management
396549,Set Collection
396549,Solo / Solitaire Game
396787,Hidden Victory Points
396787,Open Drafting
396787,Solo / Solitaire Game
396802,End Game Bonuses
396802,Hexagon Grid
396802,Income
396802,Modular Board
396802,Network and Route Building
396802,Solo / Solitaire Game
396802,Tags
396802,Tech Trees / Tech Tracks
396802,Turn Order: Pass Order
396802,Variable Player Powers
396802,Variable Set-up
396802,Victory Points as a Resource
396811,Cooperative Game
396811,Deduction
396811,Hidden Roles
396811,Layering
396811,Network and Route Building
396811,Push Your Luck
396811,Tile Placement
396811,Traitor Game
396948,Auction / Bidding
396948,Catch the Leader
396948,Connections
396948,Loans
396948,Network and Route Building
396948,Selection Order Bid
396948,Tile Placement
396948,Turn Order: Auction
396967,Auction / Bidding
396967,Network and Route Building
396967,Stock Holding
397067,Cooperative Game
397067,"Deck, Bag, and Pool Building"
397067,Hand Management
397067,Open Drafting
397067,Solo / Solitaire Game
397067,"Worker Placement, Different Worker Types"
397131,Scenario / Mission / Campaign Game
397131,Solo / Solitaire Game
397211,
397298,Deck Construction
397298,Roles with Asymmetric Information
397298,Variable Player Powers
397436,
397437,Action Retrieval
397437,Contracts
397437,End Game Bonuses
397437,Income
397437,Network and Route Building
397437,Ownership
397437,Turn Order: Stat-Based
397437,Variable Player Powers
397437,Variable Set-up
397437,Worker Placement
397438,Action Retrieval
397438,Contracts
397438,End Game Bonuses
397438,Income
397438,Network and Route Building
397438,Ownership
397438,Tug of War
397438,Turn Order: Stat-Based
397438,Variable Player Powers
397438,Variable Set-up
397438,Worker Placement
397440,Contracts
397440,Modular Board
397785,
397827,Campaign / Battle Card Driven
397827,Card Play Conflict Resolution
397827,Cooperative Game
397827,Hand Management
397827,Solo / Solitaire Game
398039,Cooperative Game
398039,Hand Management
398039,Solo / Solitaire Game
398039,Variable Player Powers
398047,Worker Placement
398052,Map Addition
398052,Point to Point Movement
398052,Solo / Solitaire Game
398052,Tile Placement
398755,
398891,
398893,Cooperative Game
399006,Open Drafting
399006,Point to Point Movement
399006,Roles with Asymmetric Information
399006,Worker Placement
399009,Open Drafting
399009,Point to Point Movement
399009,Roles with Asymmetric Information
399009,Worker Placement
399270,"Deck, Bag, and Pool Building"
399270,End Game Bonuses
399270,Hexagon Grid
399270,Pattern Building
399270,Set Collection
399270,Solo / Solitaire Game
399270,Tile Placement
399270,Variable Set-up
399281,"Deck, Bag, and Pool Building"
399281,End Game Bonuses
399281,Hexagon Grid
399281,Set Collection
399281,Solo / Solitaire Game
399281,Tile Placement
399281,Variable Set-up
399789,Dice Rolling
399789,Hexagon Grid
399789,Hidden Movement
399879,
399900,Action / Event
399900,Action Points
399900,Cooperative Game
399900,Dice Rolling
399900,Hexagon Grid
399900,Modular Board
399900,Movement Points
399900,Paper-and-Pencil
399900,Role Playing
399900,Scenario / Mission / Campaign Game
399900,Solo / Solitaire Game
399900,Square Grid
399900,Stat Check Resolution
399920,
399973,Chaining
399973,Connections
399973,Enclosure
399973,Hexagon Grid
399973,Hidden Victory Points
399973,Market
399973,Network and Route Building
399973,Pick-up and Deliver
400009,Open Drafting
400009,Pattern Building
400009,Tile Placement
400080,Dice Rolling
400080,Measurement Movement
400080,Variable Player Powers
400087,Area Majority / Influence
400087,Deck Construction
400087,Hand Management
400087,Take That
400087,Variable Player Powers
400087,Variable Set-up
400114,Cooperative Game
400114,Deduction
400114,Scenario / Mission / Campaign Game
400114,Solo / Solitaire Game
400127,Closed Drafting
400127,End Game Bonuses
400127,Grid Coverage
400127,Pattern Building
400127,Real-Time
400127,Set Collection
400127,Solo / Solitaire Game
400127,Square Grid
400127,Tile Placement
400127,Variable Set-up
400165,Dice Rolling
400165,Paper-and-Pencil
400212,Cooperative Game
400212,Dice Rolling
400289,Card Play Conflict Resolution
400289,Cooperative Game
400289,Deck Construction
400289,Dice Rolling
400289,Die Icon Resolution
400357,Cooperative Game
400357,Finale Ending
400357,Square Grid
400357,Tile Placement
400568,Hand Management
400568,Open Drafting
400568,Set Collection
400568,Take That
400568,Tile Placement
400568,Variable Player Powers
400623,Communication Limits
400623,Deduction
400623,Hidden Roles
400623,Targeted Clues
400623,Voting
400739,Action / Event
400739,Cooperative Game
400739,Memory
400739,Scenario / Mission / Campaign Game
400739,Simultaneous Action Selection
400739,Variable Set-up
400770,Enclosure
400770,Grid Movement
400770,Pattern Building
400770,Pattern Movement
400770,Tile Placement
400820,Hand Management
400820,Simultaneous Action Selection
400820,Variable Player Powers
400944,Bias
400944,End Game Bonuses
400944,Open Drafting
401122,Open Drafting
401122,Set Collection
401139,Cooperative Game
401140,Cooperative Game
401141,Cooperative Game
401143,Cooperative Game
401144,Cooperative Game
401241,Hand Management
401241,Hidden Roles
401241,Player Elimination
401313,Cooperative Game
401313,Tile Placement
401413,Area Movement
401413,Campaign / Battle Card Driven
401413,Card Play Conflict Resolution
401413,Command Cards
401413,Hexagon Grid
401597,Cooperative Game
401597,Scenario / Mission / Campaign Game
401597,Storytelling
401633,End Game Bonuses
401633,Set Collection
401633,Tile Placement
401633,Variable Set-up
401724,Solo / Solitaire Game
401727,Solo / Solitaire Game
401729,Solo / Solitaire Game
401731,Solo / Solitaire Game
401734,Solo / Solitaire Game
401763,Solo / Solitaire Game
401788,Worker Placement
401788,Worker Placement with Dice Workers
401798,Action / Event
401798,Campaign / Battle Card Driven
401798,Cooperative Game
401798,Dice Rolling
401798,Events
401798,Hexagon Grid
401798,Line of Sight
401798,Map Addition
401798,Modular Board
401798,Multiple Maps
401798,Tile Placement
401964,Solo / Solitaire Game
402127,Advantage Token
402127,Dice Rolling
402127,Hexagon Grid
402127,Player Elimination
402127,Re-rolling and Locking
402127,Roll / Spin and Move
402129,Advantage Token
402129,Dice Rolling
402129,Die Icon Resolution
402129,Different Dice Movement
402129,Hexagon Grid
402129,Player Elimination
402129,Push Your Luck
402129,Roll / Spin and Move
402177,Modular Board
402177,Set Collection
402177,Tile Placement
402177,Variable Player Powers
402302,
402429,Hand Management
402429,Hidden Victory Points
402429,Open Drafting
402429,Take That
402429,Victory Points as a Resource
402454,Action Queue
402454,Area Majority / Influence
402454,Market
402454,Tile Placement
402518,Dice Rolling
402518,Increase Value of Unchosen Resources
402518,Multi-Use Cards
402518,Pieces as Map
402686,Solo / Solitaire Game
402710,
402803,Dice Rolling
402803,Paper-and-Pencil
402854,
402929,
403217,Open Drafting
403217,Set Collection
403217,Variable Player Powers
403228,Dice Rolling
403228,Grid Movement
403228,Hexagon Grid
403228,Line of Sight
403228,Modular Board
403228,Simulation
403494,Dice Rolling
403494,Take That
403494,Team-Based Game
403494,Variable Player Powers
403495,Cooperative Game
403495,Dice Rolling
403495,Variable Player Powers
403511,Dice Rolling
403511,Variable Player Powers
403656,Area Majority / Influence
403656,Modular Board
403656,Tile Placement
403656,Variable Player Powers
403656,Worker Placement with Dice Workers
403743,Card Play Conflict Resolution
403743,Deck Construction
403743,Dice Rolling
403745,Card Play Conflict Resolution
403745,Deck Construction
403745,Dice Rolling
404036,Hand Management
404036,Open Drafting
404036,Solo / Solitaire Game
404036,Variable Player Powers
404069,
404354,Command Cards
404354,End Game Bonuses
404354,Hand Management
404354,Open Drafting
404354,Solo / Solitaire Game
404519,Action / Event
404519,Action Points
404519,Alliances
404519,Dice Rolling
404519,Die Icon Resolution
404519,Events
404519,Hexagon Grid
404519,Map Addition
404519,Movement Points
404519,Pieces as Map
404519,Role Playing
404519,Roles with Asymmetric Information
404519,Simulation
404519,Turn Order: Random
404519,Variable Set-up
404866,Dice Rolling
404866,Grid Movement
404866,Worker Placement
405208,
405477,End Game Bonuses
405477,"Worker Placement, Different Worker Types"
405664,
405724,Campaign / Battle Card Driven
405724,Cooperative Game
405724,Deck Construction
405724,Hand Management
405724,Scenario / Mission / Campaign Game
405724,Variable Player Powers
405724,Variable Set-up
405752,Action Points
405752,Open Drafting
405752,Pattern Building
405752,Tile Placement
405986,
405987,
405992,
406019,Closed Drafting
406019,Contracts
406019,End Game Bonuses
406019,Hexagon Grid
406019,Income
406019,Solo / Solitaire Game
406019,Tags
406019,Tile Placement
406019,Turn Order: Progressive
406019,Variable Player Powers
406019,Variable Set-up
406281,Area Movement
406281,Cooperative Game
406281,Deduction
406281,Dice Rolling
406281,Events
406281,Grid Movement
406281,Modular Board
406281,Push Your Luck
406281,Semi-Cooperative Game
406281,Set Collection
406281,Solo / Solitaire Game
406281,Turn Order: Time Track
406281,Variable Player Powers
406321,Cooperative Game
406321,Hand Management
406321,Score-and-Reset Game
406321,Simultaneous Action Selection
406322,Hand Management
406322,Hidden Roles
406322,Map Addition
406322,Network and Route Building
406322,Take That
406322,Traitor Game
406697,Automatic Resource Growth
406697,Chaining
406697,Grid Coverage
406697,Hidden Victory Points
406697,Line Drawing
406697,Map Addition
406697,Open Drafting
406697,Paper-and-Pencil
406697,Pattern Building
406697,Set Collection
406697,Simultaneous Action Selection
406698,Automatic Resource Growth
406698,Chaining
406698,Grid Coverage
406698,Hidden Victory Points
406698,Line Drawing
406698,Map Addition
406698,Open Drafting
406698,Paper-and-Pencil
406698,Pattern Building
406698,Set Collection
406698,Simultaneous Action Selection
406746,Action Points
406746,Solo / Solitaire Game
406746,Tile Placement
406767,Action / Event
406767,Hand Management
406767,Roles with Asymmetric Information
406767,Simulation
406767,Variable Player Powers
406767,Voting
406767,"Worker Placement, Different Worker Types"
406856,Contracts
406856,End Game Bonuses
406856,Hand Management
406856,Hidden Victory Points
406856,Income
406856,Market
406856,Modular Board
406856,Once-Per-Game Abilities
406856,Open Drafting
406856,Ownership
406856,Race
406856,Simulation
406856,Solo / Solitaire Game
406856,Tags
406856,Tech Trees / Tech Tracks
406856,Tile Placement
406856,Variable Set-up
406856,"Worker Placement, Different Worker Types"
406874,Network and Route Building
406874,Stock Holding
406959,Solo / Solitaire Game
407063,Area Movement
407063,Contracts
407063,Grid Movement
407063,Tile Placement
407180,Dice Rolling
407180,Highest-Lowest Scoring
407180,Paper-and-Pencil
407180,Re-rolling and Locking
407180,Solo / Solitaire Game
407524,
407527,
407528,
407570,Action / Event
407570,Open Drafting
407570,Simulation
407570,Team-Based Game
407570,Tug of War
407821,Cooperative Game
407821,Dice Rolling
407821,Player Elimination
407821,Semi-Cooperative Game
